,country_x,country_code,gdp_per_capita,population,migrant_stock,maternal_mortality_rate,life_expectancy,hiv_prevalence,urbpop,lowest_twenty_income_share,oda_pct_of_gni,net_migration,poverty_headcount_ratio_190_2011_ppp,access_to_electricity_pct_of_population,co2_tons_per_capita,mortality_under_5_per_1000_live_births,energy_use_per_capita,remittances,revenue_pct_gdp,govt_exp_educ_pct_gdp,female_literacy_pct,external_debt_pct_GNI,fdi_net_current_usd,strength_legal_rights_0_12,adolescent_fertility_rate,fertility_rate,female_employment_pct_of_total,lowest_ten_income_share,highest_ten_income_share,trade_pct_gdp,use_internet_pct_pop,mobile_phone_subscriptions_pct_pop,days_required_to_start_business,ease_doing_business,tax_revenue_pct_gdp,net_lending_borrowing_pct_gdp,central_govt_debt_pct_gdp,risk_premium,biodiversity_protected_areas,renewable_freshwater_per_capita,slum_population_pct_urban_population,pm25_pct_population,population_resid,migrant_stock_resid,maternal_mortality_rate_resid,life_expectancy_resid,hiv_prevalence_resid,urbpop_resid,lowest_twenty_income_share_resid,oda_pct_of_gni_resid,net_migration_resid,poverty_headcount_ratio_190_2011_ppp_resid,access_to_electricity_pct_of_population_resid,co2_tons_per_capita_resid,mortality_under_5_per_1000_live_births_resid,energy_use_per_capita_resid,remittances_resid,revenue_pct_gdp_resid,govt_exp_educ_pct_gdp_resid,female_literacy_pct_resid,external_debt_pct_GNI_resid,fdi_net_current_usd_resid,strength_legal_rights_0_12_resid,adolescent_fertility_rate_resid,fertility_rate_resid,female_employment_pct_of_total_resid,lowest_ten_income_share_resid,highest_ten_income_share_resid,trade_pct_gdp_resid,use_internet_pct_pop_resid,mobile_phone_subscriptions_pct_pop_resid,days_required_to_start_business_resid,ease_doing_business_resid,tax_revenue_pct_gdp_resid,net_lending_borrowing_pct_gdp_resid,central_govt_debt_pct_gdp_resid,risk_premium_resid,biodiversity_protected_areas_resid,renewable_freshwater_per_capita_resid,slum_population_pct_urban_population_resid,pm25_pct_population_resid,country_y,asylum_seekers,idps,refugees,recognized,total_decisions,recognition_rate,iso_3,iso_2,refugees_per_pop,asylum_seekers_per_pop,Unnamed: 0,country,country_code.1,happiness,Unnamed: 5,Country Rank,Region,ti_cpi,Number of Surveys Used,Std Error,Min,Max,90% Lower CI,90%Upper CI,World Bank CPIA,World  Economic Forum EOS,Bertelsmann  Foundation TI,Arican Development Bank,IMD World Competitiveness Year Book,Bertelsmann Foundation SGI,World Justice Project ROL,PRS Internationl Country Risk Guide,Economist Intelligence Unit,IHS Global Insight,PERC Asia Risk Guide,Freedom House NIT
68,Jordan,JOR,9041.81756496415,9159302.0,40.9771116038916,58.0,74.182,,90.256,,5.80250033447256,0.0,,99.99832153320308,3.0025147270397903,18.1,928.5204759603081,5348309859.15493,,,,69.40474571647721,1600281690.14085,0.0,24.131,3.445,17.520309643036803,,,98.0769067392572,60.1143826895006,150.64431765652,12.5,104.0,,,,,1.7653577773198899,77.418130327179,12.9,100.0,-6493406.1145542925,38.668682249983476,-92.0722903926238,3.6343948393143393,,39.41018512338011,,4.326681456857409,65113.049581507374,,21.20700112390237,0.9263367502762914,-16.700148041505457,-57.99062727003843,3044994751.288191,,,,25.07941067932069,-1076249197.2656002,-4.684058596165443,-28.070243403177056,0.6214142130524452,-24.351219537023287,,,25.52464371664739,24.14693692205688,55.504125049208405,-8.856575026285933,-4.8618552552814975,,,,,-6.930410098260246,-3878.363969179508,-17.163062674982722,0.07636497446667079,Jordan,24935.0,0.0,664118.0,13322.0,13481.0,98.82056227282844,JOR,JO,0.07250749019958071,0.0027223690189492607,86,Jordan,Jordan,5.4045935,,45,Err:507,53,7,3.0,40,65,48,58,,60.0,40.0,,65.0,,51.0,50.0,54.0,52.0,,
69,Japan,JPN,40717.324377928504,127141000.0,1.6147750570279398,5.0,83.79390243902441,0.1,91.381,,,250000.0,,100.0,9.53870610327163,3.0,3470.7631289481105,3325097902.92664,12.6109193140118,,,,5252218412.391721,5.0,4.2384,1.45,42.808856873306,,,35.5964012573268,91.05802839299619,125.461837619826,11.2,39.0,11.409270698578801,-4.457769361513031,197.03743972113497,1.155,2.09183621347664,3378.48455325435,,99.97993029999999,107519303.35262124,-10.13009935666374,-7.436421430859532,4.140919689984898,-0.16571567915441118,11.96445665295836,,,120505.01984013898,,0.2029295386725352,1.9323143699817749,-2.8612973090755385,-520.9238672399224,751723535.9213947,-19.241738975964264,,,,-3250589440.6132326,-0.4580887154770741,-10.276079177665553,-0.28334786004483736,-2.66854170271489,,,-51.62302201802542,12.169935722415303,0.7886470495702724,0.5723427442151028,-1.2107966083085984,-7.843211056439853,-2.6072789044492404,132.2216417433699,-1.9629452236850136,-10.832419004101832,-1321.984612399257,,3.4492483919235184,Japan,13831.0,0.0,2474.0,27.0,6173.0,0.4373886278956747,JPN,JP,1.94587111946579e-05,0.00010878473505792781,87,Japan,Japan,5.8796844,,18,Err:507,75,8,2.96,57,84,70,80,,84.0,,,76.0,57.0,76.0,79.0,71.0,73.0,82.0,
70,Kazakhstan,KAZ,25049.935536405497,17542806.0,20.1233050855632,12.0,72.0,0.2,57.191,10.0,0.0475916552495354,0.0,0.0,100.0,14.3631697418223,12.0,4434.63912123152,194496982.57557198,13.6664367402631,2.78858,,88.48893314754,6379438049.679,4.0,29.3336,2.73,48.567231526537704,4.3,22.6,53.049728807265204,70.82993359566,148.224347885659,11.0,28.0,9.8357115521941,-2.41808625318796,19.307916061599,,3.18942507887438,3722.17371474383,,97.2453376,-1474551.9967528137,13.121229459098739,-19.48723038652684,-4.396999960837874,-0.2373907804561063,-11.287554663520613,3.36064430882839,-0.05215693232070789,-12175.745536988808,-1.2588363328752408,1.0510807749566309,9.13928037087134,1.442008804641425,2094.596400936453,-1704682061.842766,-16.016036878517404,-1.978162520063276,,37.46275996842087,1109200188.1575108,-1.1824883742403751,2.0935762547622474,0.8771115478861138,4.7338876105205046,1.818588125485392,-4.726353543091848,-36.04277885320989,6.1346017798181975,25.31726992121284,-4.949434443880011,-35.361103929282955,-7.538403186635497,-0.26320249834256915,-27.384948889361826,,-6.982106812672019,-625.6242377884572,,-2.2632735920416143,Kazakhstan,97.0,0.0,708.0,139.0,428.0,32.476635514018696,KAZ,KZ,4.0358423846219354e-05,5.529332080626098e-06,88,Kazakhstan,Kazakhstan,5.9499949999999995,,123,Err:507,28,8,4.9,11,51,20,36,,51.0,19.0,,46.0,,28.0,21.0,21.0,11.0,,23.0
71,Kenya,KEN,3019.8430106579804,47236259.0,2.3547228854221203,510.0,66.695,5.1,25.658,6.2,3.89140360613052,-50000.0,36.8,41.6,0.310415313666165,48.7,513.426487123636,1569267846.2512698,21.199591682816802,5.27134,,31.211356905527396,619724470.476665,7.0,83.0942,3.917,48.3168823661745,2.4,31.6,44.2113177762908,16.6,79.8453239067895,28.0,61.0,16.2566351374796,-8.70807442636402,,5.1596971190723,10.5050213796236,449.762896733787,56.0,99.9614513,29501366.28831736,0.4587861994958864,163.6754765394796,2.8123914414906888,3.8317581319713607,-10.218053765978212,-0.29782546666785503,-0.9975611352646429,12054.753605119507,18.98109819576884,-5.629216309806316,-0.23381037954307565,-15.029444308202612,96.48784732989084,290490863.3372538,1.171354224965647,0.9968302463372448,,-4.942283172517584,-1059259509.3974627,1.8429975705687327,-0.3717938717324785,-0.33623542663633543,3.0436702851056623,-0.15372363778222595,1.258516932056878,-22.981401934066554,0.023008084088996128,8.325853452538638,9.14089002770944,-79.23689110064214,0.3323457437405004,-6.627991451646008,,-3.3803538063029244,0.24345749017848384,-3313.0284482981438,-1.1476911617057652,-0.030136124482964988,Kenya,39969.0,0.0,553912.0,4327.0,10026.0,43.157789746658686,KEN,KE,0.011726415506359214,0.0008461508351031778,89,Kenya,Kenya,4.3576179,,139,Err:507,25,8,3.02,11,35,20,30,35.0,30.0,28.0,35.0,,,18.0,21.0,21.0,11.0,,
72,Kyrgyz Republic,KGZ,3447.60825022898,5956900.0,3.44079642260338,76.0,70.6512195121951,0.2,35.777,9.5,11.9933400591748,-100001.0,2.5,99.90655517578129,1.64639533887413,22.3,650.4015080113099,1687701982.2203,30.066013239815,5.98551,,117.579749770839,1144054000.0,8.0,39.508,3.2,40.816400624463,4.1,24.8,110.96157071463301,30.247042775310998,129.222861318433,10.0,70.0,16.801668055009,-1.04685504451445,72.4565575830671,10.8677309691843,6.51440059612817,8384.885613914828,,100.0,-11603303.03616088,1.521207331872445,-256.1040266598314,6.274305519354229,-1.018063709818082,-1.1670587592364328,3.0287373322206035,7.463002879464612,-37518.92452022597,-14.760808917515881,50.39736424909246,0.9949907672489494,-39.32401911299448,193.58591456079654,325617625.5335348,9.902078709847565,1.7019048714365184,,80.55682553233156,-606565185.6468611,2.8769055193885964,-41.61754735604719,-0.9469611532913254,-4.182219386295365,1.5612138365248818,-5.551143757371976,43.317741392306004,12.251756487072676,55.951454931268145,-9.041503669341179,-67.84770884062925,0.9209508691440044,1.0480081319572367,27.05746881214964,2.52698417799545,-3.616371908679033,4608.537200483721,,0.013601625457255295,Kyrgyzstan,158.0,0.0,354.0,39.0,277.0,14.07942238267148,KGZ,KG,5.942688311034263e-05,2.6523863083147276e-05,90,Kyrgyzstan,Kyrgyzstan,4.905376,,123,Err:507,28,6,2.29,20,35,24,32,35.0,25.0,32.0,,,,20.0,,,32.0,,26.0
73,Cambodia,KHM,3504.41825365613,15517635.0,0.47479445077927396,161.0,68.62,0.6,22.188000000000002,,4.0073742389338305,-149999.0,,47.565738677978494,0.437759998009271,32.0,416.939660620046,1185470632.92188,15.935996046886,,75.03386999999991,57.2303785899963,1822804151.25712,10.0,49.6326,2.594,49.943091870472706,,,127.86406699658001,22.32743536,134.36675756325002,87.0,138.0,14.168238028712,-0.7719139332757691,,,20.6492772839727,7897.430322858209,55.1,100.0,-2019400.258455079,-1.447999606001087,-169.22614589625584,4.1777094012746545,-0.6114427558142083,-14.897799715140732,,-0.4759099692189741,-87462.24949412269,,-2.245299409550533,-0.2278996866876446,-29.34532822682209,-45.179732812463214,-187560705.9858516,-4.2459866865307765,,16.079833150545056,20.092358164398338,62678774.76566458,4.881386110404415,-31.183764288510176,-1.5389217448755441,4.980535794491871,,,60.16131857282024,4.144185784221545,60.863325352867115,67.93435312573361,0.4679542371647756,-1.7066849522221883,1.324903492377553,,,10.535551465651787,4119.217196831208,1.1709696210138532,0.014291819536182969,Cambodia,27.0,0.0,76.0,13.0,20.0,65.0,KHM,KH,4.897653540632963e-06,1.7399558631196054e-06,91,Cambodia,Cambodia,4.162164700000001,,150,Err:507,21,7,3.87,10,35,15,27,12.0,35.0,15.0,,,,10.0,,21.0,22.0,35.0,
74,"Korea, Rep.",KOR,35203.734140356,51014947.0,2.6391593543642897,11.0,82.0243902439024,,81.634,,,200000.0,,100.0,11.570345409340101,3.5,5289.27583193211,6444000000.0,26.30360807629469,5.2527099999999995,,,4104100000.0,5.0,1.6922,1.239,41.7616221489616,,,83.7121215269455,89.9,116.487082907737,4.0,5.0,13.9480457665053,0.810614128008465,39.743710676776296,,3.88526952835922,1277.91664077826,,100.0,30020037.875671905,-7.360283850437297,-6.750925589322901,3.3098456357876245,,5.497158561656889,,,103582.93793961273,,0.4139479721786046,4.7364860472527175,-3.617301601993309,1929.0487116905906,4072799109.176737,-5.247358247205504,0.07716493678815617,,,-3389499825.531745,-0.3880963375110431,-16.548764901076883,-0.5283225025899434,-3.1898004748147315,,,-4.087137240523717,14.920510612172492,-7.7681003756473626,-8.0970378296176,-41.23538471648713,-5.098110988343377,2.768913981804378,-20.1082265902222,,-8.439618811926984,-3205.417975521604,,2.436503979019676,Rep. of Korea,5442.0,0.0,1463.0,40.0,3312.0,1.207729468599034,KOR,KR,2.867786964475333e-05,0.00010667461832313576,92,Rep. of Korea,Rep. of Korea,5.7802114,,43,Err:507,54,9,2.29,46,70,50,58,,52.0,58.0,,51.0,57.0,70.0,50.0,54.0,52.0,46.0,
75,Kuwait,KWT,72918.00376344059,3935794.0,73.6395507326993,4.0,74.577,0.1,100.0,,,100000.0,,100.0,25.2238644264961,8.8,8956.82031487528,34265894.530220896,38.6211937934576,,94.47005,,284647623.805362,1.0,9.7994,1.986,28.4720509916434,,,98.6998633725231,77.52326901,148.54270828198798,31.4,97.0,1.38077874761047,-20.9495464605941,,,10.998270433278599,0.0,,100.0,-4865877.8295719335,42.798807850341575,-0.6675793020752671,-6.845234333138207,-0.045831923533943636,9.955308468387317,,,-61040.54227658955,,-0.12659633507848864,12.81168425956433,4.7007319081669925,906.8306626839967,-2069713308.5539925,7.908418195703042,,-0.5804997361751845,,-7786473353.202236,-3.815470419867604,2.77102897749971,0.33912635785188705,-17.699248769343356,,,3.5178770712014122,-9.343921566945312,18.909870832957488,22.774681613351568,64.77655901395174,-17.242304496550766,-20.77786457159559,,,-1.081902690754653,-4348.220725103456,,10.334523098703027,Kuwait,900.0,0.0,741.0,342.0,361.0,94.73684210526315,KWT,KW,0.00018827204879117148,0.00022867050460466173,93,Kuwait,Kuwait,6.1460319000000005,,55,Err:507,49,5,4.51,38,63,42,56,,52.0,40.0,,,,,50.0,38.0,63.0,,
76,Lebanon,LBN,14135.055430588302,5851479.0,34.1456803007755,15.0,79.40899999999998,0.1,88.10600000000002,,1.97345195550398,-150000.0,,100.0,4.29573255231446,8.4,1337.3660315683,7480817046.347309,17.131310329049498,,,138.39445790287598,2159289951.7381396,2.0,12.5314,1.72,24.1855572276165,,,72.39802241276399,74.0,79.59784184477121,15.0,142.0,13.4701954866225,-6.94997794222828,,3.01,1.0423413212435202,856.641263088988,,100.0,-11301433.595639672,30.68393347913849,-58.093420458635215,6.015935034719348,-0.4180939845649615,27.159936659951647,,1.2151236988141307,-94973.14282088852,,4.8630300836938165,0.8565720367458649,-12.418975374134245,-146.11761614682655,5475114605.535774,-6.607089661871765,,,96.82531119325459,-1263077667.2432427,-2.5589201154110657,-28.595995386014103,-0.4991097618176641,-17.875891890644816,,,-2.533150265114486,25.98835617852745,-31.008603382529543,-6.261798709531909,50.00084981629941,-1.4753601602535102,-4.547773754746387,,-1.5826327284584971,-7.834414293181799,-3290.920561896675,,0.0914798274134654,Lebanon,12139.0,0.0,1070854.0,11020.0,13478.0,81.7628728297967,LBN,LB,0.18300569821749338,0.002074518254273834,95,Lebanon,Lebanon,5.1719713,,123,Err:507,28,6,3.22,19,38,23,33,,35.0,19.0,,,,24.0,21.0,38.0,32.0,,
77,Liberia,LBR,1297.49856234944,4499621.0,2.52649198234771,725.0,62.007,1.5,49.82,,37.7780462547463,-25000.0,,13.840091705322301,0.21296766351526,80.1,,654424479.48,,4.11078,,47.7107742189282,232679832.473779,9.0,130.0688,4.65,48.3783862217069,,,126.017689644319,5.903867602798999,81.162391232506,6.0,174.0,,,,,0.773224088935579,45550.439482027694,65.7,100.0,-13942039.87688068,0.7176134972524666,319.96793140713936,0.15172074329807114,0.022943987721983028,18.259895714011755,,31.36204102260149,35061.56287826343,,-24.08305648998137,0.09769333552368993,7.777719101856433,,-272597332.3341676,,-0.1275787413689784,,15.219887980385213,-1155600040.5247214,3.704480310546633,36.95327451672585,-0.040690436497135885,1.9440032728603145,,,60.77714459507044,-4.903078393700549,16.786429285825335,-12.106441938277055,23.92610301914431,,,,,-10.06447112223792,41834.403629044384,-3.051234536616392,-0.012181042852034809,Liberia,15.0,0.0,36505.0,3.0,37.0,8.108108108108109,LBR,LR,0.008112905509152881,3.3336140977206746e-06,96,Liberia,Liberia,2.7015912999999996,,83,Err:507,37,7,4.22,14,45,30,44,35.0,44.0,45.0,45.0,,,14.0,41.0,,32.0,,
78,Libya,LBY,15810.252247479199,6234955.0,12.2824498704933,9.0,71.77600000000002,,79.27,,0.542088760804982,-9997.0,,98.5287628173828,9.18684539340708,13.3,2880.14393044093,,,,,,725667000.0,0.0,5.7966,2.312,24.4942980188606,,,114.245922122484,19.016079781565,156.329596604947,35.0,186.0,,,,,0.288612427087619,112.82846784743299,,100.0,-12280966.023910156,8.281558303576439,-52.295313536180345,-2.0862615915528124,,16.691872042436948,,-0.05434280153649873,35759.588513291535,,1.8285887126883718,5.4133320243600345,-4.92570066902892,1264.1957195526595,,,,,,-3386997022.343317,-4.655325800780523,-33.593476597152424,0.16948426173443165,-17.83640393276769,,,37.775011705116576,-32.11224194024987,41.99288987593093,14.64589115245375,99.68647930657065,,,,,-8.891464745649136,-4251.5480275911705,,0.11347887881971985,Libya,27479.0,434869.0,9305.0,7.0,79.0,8.860759493670884,LBY,LY,0.0014923924871951763,0.004407249130105991,97,Libya,Libya,5.6154046,,161,Err:507,16,5,3.18,10,26,11,21,,26.0,10.0,,,,,12.0,21.0,11.0,,
79,Sri Lanka,LKA,11798.3901132541,20966000.0,0.18685001841659696,30.0,75.08800000000002,0.1,18.256,,0.543675494544712,-449999.0,,93.88990020751949,0.8855458090607099,9.5,515.684752780319,6999731474.7887,13.2849138252457,2.22875,,55.931612682409295,679655644.244789,2.0,15.5636,2.063,34.053694246612395,,,49.5587965929996,29.988737549341,115.378950702036,10.0,100.0,12.3799519124059,-7.56980554976725,77.6503941207238,0.306666666666669,3.37879848480939,2542.00568099754,,100.0,4508729.513995206,-2.66114254998321,-68.82197777919977,2.6823083544251745,-0.4538507441291464,-38.74717490194428,,-0.4994831921086036,-388050.7713315797,,3.4543397422409754,-1.9586300248476367,-16.33588041578026,-738.8035269616928,4802184248.664687,-9.661295252652105,-2.2382253110974197,,14.051998540005322,-2248616897.467945,-2.5317069841169237,-28.894506414335197,-0.34857235444548706,-7.703766285772126,,,-24.471686805688854,-13.00907254512138,11.515604967673054,-11.930535331750354,1.5864510393985398,-2.7334484574199323,-5.229717724349907,28.837469181277772,-4.55250023183157,-5.3708991077415025,-1425.9814494928478,,0.08228826885981277,Sri Lanka,608.0,44934.0,784.0,555.0,1055.0,52.60663507109005,LKA,LK,3.7393875798912524e-05,2.8999332252217876e-05,100,Sri Lanka,Sri Lanka,4.6116066,,83,Err:507,37,7,2.09,28,44,34,40,35.0,44.0,28.0,,,,34.0,41.0,38.0,42.0,,
80,Lesotho,LSO,2890.792157320689,2174645.0,0.30781884214776195,487.0,53.745,23.8,26.908,,2.98022141665131,-19998.0,,27.9232387542725,1.1501110316271201,93.8,,370828477.728336,44.752665695007,,,31.896926006297498,113220010.39759299,5.0,89.9072,3.1430000000000002,46.8637008966407,,,121.939325118765,25.0,98.41335022497921,29.0,106.0,40.5156738800437,-1.2987185645486898,,4.2843333333333,0.259058862108542,2437.33645262689,50.8,100.0,-15613019.078210695,-1.5811452604725875,136.35698617589682,-9.987782964363667,22.51650219611121,-8.645562664124725,,-2.0184656133362844,41922.507881996746,,-18.6156710263997,0.6381659626564725,29.433046007317014,,-882508338.0797107,24.765303963571363,,,-3.9926881368259766,-1544123917.9111574,-0.167285595395259,5.7308263121735195,-1.1424879659346532,1.5065934664295495,,,54.885336439427356,8.851945418460712,27.42406448752988,10.196153094440634,-34.96189717052246,24.578257316488013,0.7768858633439877,,-4.3154477848951815,-10.042842019268486,-1321.5278335714565,-7.210766615417705,0.006850927314076215,Lesotho,4.0,0.0,31.0,0.0,0.0,,LSO,LS,1.4255200274067722e-05,1.8393806805248673e-06,101,Lesotho,,,,61,Err:507,44,5,4.99,35,63,36,52,35.0,38.0,40.0,42.0,,,,,,63.0,,
81,Lithuania,LTU,28904.5931449275,2904910.0,4.72608962255138,10.0,74.3219512195122,0.1,67.23,6.1,,-25000.0,0.7,100.0,4.37809012309851,5.0,2387.27519440779,1372314972.03035,31.234090280071996,4.21805,,,970017858.992647,6.0,12.100999999999999,1.7,50.4650389340458,2.1,28.6,152.153274530518,71.378,142.706637207078,5.5,14.0,16.6567185307021,-0.5717856970185881,,,17.33919590185,5272.19137304437,,100.0,-17760938.81963059,-3.3816050180635893,-15.486436423397095,-3.098417834413567,-0.2972760445692305,-4.412237540593993,-0.9518028374146104,,-73607.88655056032,-0.1154339135429705,0.7673951302944175,-1.4886582400211656,-4.047147207101961,-300.6873360200625,-652936592.2114882,0.4678276983379313,-0.7139777487824199,,,-5237815044.97825,0.7132577940731029,-11.498246593137115,-0.11187085654905517,6.236197350311388,-0.5578100906793253,2.349633228234044,64.87427280315451,2.451052377539014,19.42440183802016,-8.768461468068223,-42.15667718492945,-1.4623622322072478,1.5522886574775216,,,6.338840617191565,944.5193102169768,,1.2247706062535286,Lithuania,82.0,0.0,1093.0,17.0,351.0,4.843304843304844,LTU,LT,0.0003762595054580004,2.8228069027956116e-05,102,Lithuania,Lithuania,5.711378099999999,,36,Err:507,59,8,1.92,51,66,56,62,,60.0,66.0,,51.0,65.0,,60.0,54.0,63.0,,55.0
82,Luxembourg,LUX,102517.13822993901,569604.0,43.9641339422687,10.0,82.2926829268293,0.2,90.179,7.2,,25001.0,0.2,100.0,17.3621213728095,2.7,6861.10666721791,1658275021.5859,40.824518365047204,3.91548,,,11320244609.3591,3.0,5.6798,1.47,45.1369560219978,2.8,25.4,410.17163709244596,96.38,142.357796594917,16.5,66.0,25.0158477881463,0.967329257884375,,,32.2692174714763,1797.52983450143,,100.0,-635642.1247330033,-9.413848535643881,4.280466291204341,0.7443786471188645,0.09761910327616953,-6.2952149177007755,-0.7035536732207124,,-136662.6872264257,0.2198196556770212,-0.1677624686968784,0.3895193257579059,-1.9972581379767842,-4946.564760250813,464576719.92770267,9.727025443252078,-0.03132376075339094,,,5396628043.846268,-0.4300275875752706,0.7614748103471741,-0.1517400446755217,-1.5093763043930366,-0.3287547780300049,0.8148183204683832,309.1438983574912,6.3621676120695545,3.466898327362032,7.513330094391946,20.100069798553136,4.458949967140272,-0.5763082372785787,,,23.640861242467647,-930.733875722956,,16.697446839535953,Luxembourg,2395.0,0.0,1332.0,240.0,2001.0,11.994002998500747,LUX,LU,0.002338466724250532,0.004204675528963982,103,Luxembourg,Luxembourg,6.7015715,,7,Err:507,85,5,1.6,81,89,82,88,,89.0,,,85.0,81.0,,89.0,,83.0,,
83,Latvia,LVA,24723.4345593913,1977527.0,13.353240264034099,18.0,74.4804878048781,,67.98,7.1,,-50000.0,0.7,100.0,3.49819288166911,5.0,2176.84330583785,1326550507.0660698,43.237058138071795,5.33721,,,838627741.071643,9.0,14.1934,1.7,49.586425376064604,2.5,26.1,121.31792323161501,79.2006,129.976819964038,5.5,19.0,22.766921096894997,-2.20896150553581,,,17.5098922163384,8496.41535533975,,99.96413050000001,-16899591.249459494,6.438148150907277,-14.008645620405956,-1.8157004851396288,,-0.22150007682226652,0.4977383438786571,,-59142.363041478166,-0.5981878519455959,1.0759075809614274,-1.6736782531314236,-5.702629597917143,-136.47744343216573,-567660981.6909709,13.66254475910596,0.5857382164174672,,,-4362597478.695135,3.8266316728298735,-13.375137194966245,-0.1581424812960217,5.779869854236032,0.03372728348623212,-1.3317181205502706,32.04899064255093,14.873091988268428,7.1116398586406735,-10.596475665237683,-45.07581411318867,5.473295837868309,-0.048327095060571416,,,7.396357837529035,4138.341284457714,,0.4126032742817358,Latvia,179.0,0.0,208.0,6.0,376.0,1.5957446808510638,LVA,LV,0.00010518187615137493,9.051709534180823e-05,104,Latvia,Latvia,5.8805976,,38,Err:507,56,8,2.76,48,73,51,61,,56.0,58.0,,48.0,73.0,,50.0,54.0,52.0,,60.0
84,Morocco,MAR,7770.24599129646,34803322.0,0.25746773813845897,121.0,75.57300000000002,0.1,60.809,,1.49270443359768,-257096.0,,99.5860137939453,1.7443799743820199,25.4,553.103958432176,6903543638.09132,,,,43.3837923857063,3252913902.3566604,2.0,32.2602,2.526,26.1052083331647,,,77.1980363378713,57.08,123.780413835208,10.5,60.0,,,,,18.5463660614773,845.035570461077,13.1,100.0,18840167.92790757,-1.9507297968569088,-72.56981817085816,6.3937437360272185,-0.6194440295171872,13.123320559812337,,-0.28392295050708016,-191994.7008131489,,27.635100244352568,-0.00507775577072378,-15.596327491692627,-311.8175877780785,4789572366.3615465,,,,-0.7052921578022833,771469974.748178,-2.7906344926127,-26.29007874725084,-0.5976975621609473,-16.421528808197134,,,5.689781389638712,25.09226362704959,33.42107743017347,-10.36002812762518,-55.0291504686241,,,,,9.554589922603482,-3084.3283173385908,-19.677263311573007,0.0638222758927327,Morocco,1565.0,0.0,3908.0,304.0,1925.0,15.792207792207792,MAR,MA,0.00011228813157548581,4.4966971831022336e-05,105,Morocco,Morocco,5.163157,,88,Err:507,36,6,3.85,22,47,30,42,,47.0,28.0,,,,22.0,41.0,38.0,42.0,,
85,Moldova,MDA,5054.682473216961,3554108.0,3.51210659793059,23.0,71.468,0.5,42.49,9.7,4.48265417041029,-14318.0,0.0,100.0,1.3868291419658705,16.0,928.3347725239901,1540120000.0,31.3602644431699,,,87.57229297232891,216150000.0,8.0,23.4344,1.248,49.213711615780404,4.1,22.5,116.668180449161,69.0,91.32206749664292,6.0,47.0,19.5046223753708,-1.94031233406968,25.294065304119897,-6.4332558293315,4.15147892756405,455.517199007872,,100.0,-13357457.9268743,1.4958315282768582,-256.8614822616884,5.266734641557819,-0.5337283105818174,1.5424631155567068,3.33014079947978,1.2284614965779026,49515.07580597374,-15.190129294316142,42.039967472183015,0.33024734530092625,-37.831467025253865,320.79563939551537,-120986033.74303892,10.68248446714984,,,47.188822041949386,-1804343290.1107585,3.0016627804267646,-49.08773316273805,-2.5087445815527376,5.198346474802996,1.6178108393774508,-7.886309331026791,47.44489190080762,45.72450338085732,11.552447878639471,-13.72108726061742,-82.06873871739016,3.787921981738293,0.2087843293318264,-21.136787488921897,-14.00495492165978,-5.5227257121545925,-3378.453894719704,,0.03307853113183512,Rep. of Moldova,110.0,0.0,446.0,24.0,364.0,6.593406593406592,MDA,MD,0.0001254885895420173,3.095010055969036e-05,107,Rep. of Moldova,Rep. of Moldova,6.0174723,,102,Err:507,33,8,2.88,16,42,28,38,35.0,30.0,40.0,,,,16.0,31.0,38.0,42.0,,31.0
86,Madagascar,MDG,1466.4974625376,24234088.0,0.132347777361949,353.0,65.539,0.2,35.19300000000001,,7.22622641693666,-7500.0,,19.0350608825684,0.130421320637677,47.8,,326844541.396424,,2.5682099999999997,,32.094766761760695,328059305.56932,2.0,113.7668,4.2410000000000005,48.7608585946075,,,67.5947805180729,4.173972190007,44.1269545608648,13.0,161.0,,,,47.7568890430644,1.9728487537235304,14285.834797843401,77.2,99.9897102,5862129.781531524,-1.6845213543166546,-46.17351514188579,3.4820749776651283,-1.2560598765927529,3.2084552403672646,,0.9661890606109936,52777.68606636913,,-19.80979076562439,-0.02677301307108723,-23.671350993833045,,-635892227.772608,,-1.673686462871919,,-0.7694669451789196,-1089009719.8659961,-3.2818628526228526,21.614579485952333,-0.4061152174954508,2.4444338530928675,,,2.15343015051684,-7.203699963914228,-20.95680887286443,-5.18215812392483,11.906703039432244,,,,38.50342431115793,-8.804662960590935,10565.737650126732,9.593658439419473,-0.020478256444391718,Madagascar,12.0,0.0,10.0,2.0,2.0,100.0,MDG,MG,4.126418951684916e-07,4.951702742021899e-07,108,Madagascar,Madagascar,3.592514,,123,Err:507,28,7,2.99,20,42,23,33,23.0,29.0,32.0,20.0,,,20.0,31.0,,42.0,,
